REF_DATE,Origin,DGUID,Destination,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1994/1995,"British Columbia, province of origin",2016A000259,"Nova Scotia, province of destination",Persons,249,units ,0,v466465,10.3,1500,,,,0
1994/1995,"British Columbia, province of origin",2016A000259,"New Brunswick, province of destination",Persons,249,units ,0,v466466,10.4,657,,,,0
1994/1995,"British Columbia, province of origin",2016A000259,"Quebec, province of destination",Persons,249,units ,0,v466467,10.5,2122,,,,0
1994/1995,"British Columbia, province of origin",2016A000259,"Ontario, province of destination",Persons,249,units ,0,v466468,10.6,12090,,,,0
1994/1995,"British Columbia, province of origin",2016A000259,"Manitoba, province of destination",Persons,249,units ,0,v466469,10.7,2980,,,,0
1994/1995,"British Columbia, province of origin",2016A000259,"Saskatchewan, province of destination",Persons,249,units ,0,v466470,10.8,3436,,,,0
1994/1995,"British Columbia, province of origin",2016A000259,"Alberta, province of destination",Persons,249,units ,0,v466471,10.9,16780,,,,0
1994/1995,"British Columbia, province of origin",2016A000259,"Yukon, province of destination",Persons,249,units ,0,v466460,10.11,928,,,,0
1994/1995,"British Columbia, province of origin",2016A000259,"Northwest Territories, province of destination",Persons,249,units ,0,v466462,10.16,342,,,,0
1994/1995,"British Columbia, province of origin",2016A000259,"Nunavut, province of destination",Persons,249,units ,0,v466463,10.17,47,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466472,11.1,6,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"Prince Edward Island, province of destination",Persons,249,units ,0,v466477,11.2,5,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"Nova Scotia, province of destination",Persons,249,units ,0,v466478,11.3,23,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"New Brunswick, province of destination",Persons,249,units ,0,v466479,11.4,6,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"Quebec, province of destination",Persons,249,units ,0,v466480,11.5,37,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"Ontario, province of destination",Persons,249,units ,0,v466481,11.6,139,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"Manitoba, province of destination",Persons,249,units ,0,v466482,11.7,34,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"Saskatchewan, province of destination",Persons,249,units ,0,v466483,11.8,91,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"Alberta, province of destination",Persons,249,units ,0,v466484,11.9,401,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"British Columbia, province of destination",Persons,249,units ,0,v466473,11.1,950,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"Northwest Territories, province of destination",Persons,249,units ,0,v466475,11.16,101,,,,0
1994/1995,"Yukon, province of origin",2016A000260,"Nunavut, province of destination",Persons,249,units ,0,v466476,11.17,5,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466540,16.1,55,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"Prince Edward Island, province of destination",Persons,249,units ,0,v466544,16.2,0,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"Nova Scotia, province of destination",Persons,249,units ,0,v466545,16.3,81,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"New Brunswick, province of destination",Persons,249,units ,0,v466546,16.4,40,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"Quebec, province of destination",Persons,249,units ,0,v466547,16.5,43,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"Ontario, province of destination",Persons,249,units ,0,v466548,16.6,306,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"Manitoba, province of destination",Persons,249,units ,0,v466549,16.7,115,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"Saskatchewan, province of destination",Persons,249,units ,0,v466550,16.8,197,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"Alberta, province of destination",Persons,249,units ,0,v466551,16.9,1052,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"British Columbia, province of destination",Persons,249,units ,0,v466541,16.1,543,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"Yukon, province of destination",Persons,249,units ,0,v466542,16.11,90,,,,0
1994/1995,"Northwest Territories, province of origin",2016A000261,"Nunavut, province of destination",Persons,249,units ,0,v466543,16.17,188,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466552,17.1,77,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"Prince Edward Island, province of destination",Persons,249,units ,0,v466556,17.2,0,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"Nova Scotia, province of destination",Persons,249,units ,0,v466557,17.3,55,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"New Brunswick, province of destination",Persons,249,units ,0,v466558,17.4,17,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"Quebec, province of destination",Persons,249,units ,0,v466559,17.5,107,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"Ontario, province of destination",Persons,249,units ,0,v466560,17.6,165,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"Manitoba, province of destination",Persons,249,units ,0,v466561,17.7,122,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"Saskatchewan, province of destination",Persons,249,units ,0,v466562,17.8,61,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"Alberta, province of destination",Persons,249,units ,0,v466563,17.9,84,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"British Columbia, province of destination",Persons,249,units ,0,v466553,17.1,81,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"Yukon, province of destination",Persons,249,units ,0,v466554,17.11,11,,,,0
1994/1995,"Nunavut, province of origin",2016A000262,"Northwest Territories, province of destination",Persons,249,units ,0,v466555,17.16,308,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"Prince Edward Island, province of destination",Persons,249,units ,0,v466446,1.2,262,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"Nova Scotia, province of destination",Persons,249,units ,0,v466451,1.3,1999,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"New Brunswick, province of destination",Persons,249,units ,0,v466452,1.4,737,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"Quebec, province of destination",Persons,249,units ,0,v466453,1.5,297,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"Ontario, province of destination",Persons,249,units ,0,v466454,1.6,5643,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"Manitoba, province of destination",Persons,249,units ,0,v466455,1.7,294,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"Saskatchewan, province of destination",Persons,249,units ,0,v466456,1.8,121,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"Alberta, province of destination",Persons,249,units ,0,v466457,1.9,2743,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"British Columbia, province of destination",Persons,249,units ,0,v466458,1.1,1894,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"Yukon, province of destination",Persons,249,units ,0,v466447,1.11,99,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"Northwest Territories, province of destination",Persons,249,units ,0,v466449,1.16,252,,,,0
1995/1996,"Newfoundland and Labrador, province of origin",2016A000210,"Nunavut, province of destination",Persons,249,units ,0,v466450,1.17,100,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466564,2.1,151,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"Nova Scotia, province of destination",Persons,249,units ,0,v466569,2.3,556,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"New Brunswick, province of destination",Persons,249,units ,0,v466570,2.4,359,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"Quebec, province of destination",Persons,249,units ,0,v466571,2.5,62,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"Ontario, province of destination",Persons,249,units ,0,v466572,2.6,589,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"Manitoba, province of destination",Persons,249,units ,0,v466573,2.7,21,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"Saskatchewan, province of destination",Persons,249,units ,0,v466574,2.8,44,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"Alberta, province of destination",Persons,249,units ,0,v466575,2.9,236,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"British Columbia, province of destination",Persons,249,units ,0,v466576,2.1,205,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"Yukon, province of destination",Persons,249,units ,0,v466565,2.11,7,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"Northwest Territories, province of destination",Persons,249,units ,0,v466567,2.16,3,,,,0
1995/1996,"Prince Edward Island, province of origin",2016A000211,"Nunavut, province of destination",Persons,249,units ,0,v466568,2.17,11,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466577,3.1,1139,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"Prince Edward Island, province of destination",Persons,249,units ,0,v466582,3.2,726,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"New Brunswick, province of destination",Persons,249,units ,0,v466583,3.4,2487,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"Quebec, province of destination",Persons,249,units ,0,v466584,3.5,970,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"Ontario, province of destination",Persons,249,units ,0,v466585,3.6,6580,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"Manitoba, province of destination",Persons,249,units ,0,v466586,3.7,483,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"Saskatchewan, province of destination",Persons,249,units ,0,v466587,3.8,238,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"Alberta, province of destination",Persons,249,units ,0,v466588,3.9,2275,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"British Columbia, province of destination",Persons,249,units ,0,v466589,3.1,2392,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"Yukon, province of destination",Persons,249,units ,0,v466578,3.11,65,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"Northwest Territories, province of destination",Persons,249,units ,0,v466580,3.16,85,,,,0
1995/1996,"Nova Scotia, province of origin",2016A000212,"Nunavut, province of destination",Persons,249,units ,0,v466581,3.17,68,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466590,4.1,425,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"Prince Edward Island, province of destination",Persons,249,units ,0,v466595,4.2,498,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"Nova Scotia, province of destination",Persons,249,units ,0,v466596,4.3,2328,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"Quebec, province of destination",Persons,249,units ,0,v466597,4.5,1978,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"Ontario, province of destination",Persons,249,units ,0,v466598,4.6,3870,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"Manitoba, province of destination",Persons,249,units ,0,v466599,4.7,302,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"Saskatchewan, province of destination",Persons,249,units ,0,v466600,4.8,153,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"Alberta, province of destination",Persons,249,units ,0,v466601,4.9,1371,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"British Columbia, province of destination",Persons,249,units ,0,v466602,4.1,1110,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"Yukon, province of destination",Persons,249,units ,0,v466591,4.11,30,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"Northwest Territories, province of destination",Persons,249,units ,0,v466593,4.16,49,,,,0
1995/1996,"New Brunswick, province of origin",2016A000213,"Nunavut, province of destination",Persons,249,units ,0,v466594,4.17,25,,,,0
1995/1996,"Quebec, province of origin",2016A000224,"Newfoundland and Labrador, province of destination",Persons,249,units ,0,v466603,5.1,219,,,,0
1995/1996,"Quebec, province of origin",2016A000224,"Prince Edward Island, province of destination",Persons,249,units ,0,v466608,5.2,141,,,,0
1995/1996,"Quebec, province of origin",2016A000224,"Nova Scotia, province of destination",Persons,249,units ,0,v466609,5.3,1002,,,,0
1995/1996,"Quebec, province of origin",2016A000224,"New Brunswick, province of destination",Persons,249,units ,0,v466610,5.4,2014,,,,0
1995/1996,"Quebec, province of origin",2016A000224,"Ontario, province of destination",Persons,249,units ,0,v466611,5.6,22702,,,,0
1995/1996,"Quebec, province of origin",2016A000224,"Manitoba, province of destination",Persons,249,units ,0,v466612,5.7,614,,,,0
1995/1996,"Quebec, province of origin",2016A000224,"Saskatchewan, province of destination",Persons,249,units ,0,v466613,5.8,301,,,,0
1995/1996,"Quebec, province of origin",2016A000224,"Alberta, province of destination",Persons,249,units ,0,v466614,5.9,2675,,,,0
1995/1996,"Quebec, province of origin",2016A000224,"British Columbia, province of destination",Persons,249,units ,0,v466615,5.1,5271,,,,0
